# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1280.32
# for k=1.04206e-05 to 1.06897 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:phi_prime             11:H_T_Nb_prime          12:k2gamma_Nb            13:t_g                   14:t_b                   15:t_cdm                 16:t_ur                  17:shear_g               18:pol0_g                19:pol2_g                20:t_tot              
       1.375769930978e-01       2.096980200266e+00       1.576733990052e+00      -2.358421960581e+01      -3.509434954694e-01      -1.963186220222e+01      -1.396657787336e+01       6.679390712496e-02       6.678307748248e-02      -7.988559553515e-05      -1.607851252112e-03       8.594052026152e-06      -1.578503296319e-03      -6.328689603224e-03       9.426271379878e-02       3.292822287556e-04      -1.367507356561e-02      -5.919425280454e-02      -1.214614933882e-02       5.198553306177e-02 
       1.421914527485e-01       1.988840071478e+00       1.525453777978e+00      -2.416163146282e+01      -3.281463360257e-01      -2.012662773606e+01      -1.434100119397e+01       6.415757518687e-02       6.406546930930e-02      -3.055685513649e-05      -1.469282879189e-03       8.624696739175e-06       3.164758822570e-02       2.681121326095e-02       9.618996728994e-02      -3.022168324469e-03       1.627947620083e-02      -1.534413732758e-03      -4.337226708858e-04       6.263683248932e-02 
       1.469558581925e-01       1.478320148195e+00       1.164169991186e+00      -2.474161550783e+01      -2.725324300965e-01      -2.067225769423e+01      -1.481372997351e+01       6.201736554802e-02       6.188659985787e-02       7.934604480040e-06      -1.065549338084e-03       6.934003926285e-06       6.211771321809e-02       5.827164382237e-02       9.815732343275e-02      -5.156284039034e-03       4.589517370895e-02                     -nan                     -nan       7.275750605135e-02 
       1.518763167537e-01       6.273197618250e-01       5.334458200543e-01      -2.532490664851e+01      -2.081270164131e-01      -2.126299975636e+01      -1.537327469087e+01       6.025632800773e-02       6.011472674748e-02       3.012528259252e-05      -4.189046693414e-04       3.720250028135e-06       8.346077869743e-02       8.172800684372e-02       1.002046826059e-01      -4.405961285412e-03       6.948566022687e-02                     -nan                     -nan       8.067851895332e-02 
       1.569589601845e-01      -4.250422538868e-01      -2.666266081795e-01      -2.591268586567e+01      -1.686520718593e-01      -2.188412662235e+01      -1.599023696532e+01       5.870902029503e-02       5.856629380838e-02       3.211403158727e-05       4.004673526258e-04      -4.956019861986e-07       8.983704843370e-02       9.113096110615e-02       1.023635177174e-01      -8.286569056726e-04       8.136458734684e-02                     -nan                     -nan       8.462424696216e-02 
       1.622099539083e-01      -1.476066818478e+00      -1.085072640239e+00      -2.650642777427e+01      -1.753585530058e-01      -2.251316572279e+01      -1.661792647079e+01       5.718070691210e-02       5.704047112775e-02       1.283146698954e-05       1.252941661624e-03      -4.922824861780e-06       7.754188112032e-02       8.226996187129e-02       1.046496982897e-01       3.408703261083e-03       7.722221195890e-02                     -nan                     -nan       8.313556391582e-02 
       1.676355080997e-01      -2.292882669523e+00      -1.743756412039e+00      -2.710763651914e+01      -2.189575898178e-01      -2.312340281578e+01      -1.719827689136e+01       5.547960739093e-02       5.535658211971e-02      -2.450518270316e-05       1.932319784832e-03      -8.623439464803e-06       4.662084810801e-02       5.441838414515e-02       1.070585159405e-01       5.204801675308e-03       5.563872934029e-02                     -nan                     -nan       7.571814421713e-02 
       1.732418914766e-01      -2.664347658195e+00      -2.075770756127e+00      -2.771751884097e+01      -2.615819471518e-01      -2.368963680946e+01      -1.767462271537e+01       5.346098023180e-02       5.338730363262e-02      -7.160617892791e-05       2.215866507709e-03      -1.069862208308e-05       1.990086315532e-03       1.159091584286e-02       1.095632984199e-01       2.854695138434e-03       1.933222212063e-02                     -nan                     -nan       6.351296372174e-02 
       1.790354486702e-01      -2.462134320838e+00      -1.972168092143e+00      -2.833667117365e+01      -2.631851297360e-01      -2.419525663826e+01      -1.800965758046e+01       5.107195437663e-02       5.108229430705e-02      -1.160982397887e-04       1.958827958660e-03      -1.051224033187e-05      -4.654622856143e-02      -3.720102985485e-02       1.121187899106e-01      -2.140311652924e-03      -2.440406774247e-02                     -nan                     -nan       4.957648213633e-02 
       1.850226220252e-01      -1.695122996967e+00      -1.425358645104e+00      -2.896483376278e+01      -2.149464576578e-01      -2.463885112632e+01      -1.820276702935e+01       4.837808173471e-02       4.848146603457e-02      -1.448589045635e-04       1.188538598850e-03      -7.916932610599e-06      -8.587683553530e-02      -7.922078708109e-02       1.146688922659e-01      -5.845753930896e-03      -6.457475238854e-02      -8.691051698536e-02      -1.769202492150e-02       3.833551724972e-02 
       1.912099786823e-01      -5.364538998035e-01      -5.536395745466e-01      -2.960090185241e+01      -1.508570375277e-01      -2.503807152562e+01      -1.829851927784e+01       4.555431067532e-02       4.571940384792e-02      -1.485982342224e-04       1.256670982109e-04      -3.445721224142e-06      -1.029033807743e-01      -1.010345208719e-01       1.171601650116e-01      -4.825185291743e-03      -8.893834807704e-02                     -nan                     -nan       3.422270865804e-02 
       1.976042437960e-01       6.964711678031e-01       4.088774912290e-01      -3.024316075577e+01      -1.225780435008e-01      -2.542824744816e+01      -1.837963493741e+01       4.283587080780e-02       4.299575364480e-02      -1.258805892062e-04      -8.711661604984e-04       1.731227463959e-06      -8.909344945998e-02      -9.292601382103e-02       1.195573214346e-01       2.729640025083e-04      -8.781190321494e-02                     -nan                     -nan       3.983358994859e-02 
       2.042123407534e-01       1.619194929629e+00       1.166306941146e+00      -3.088975651813e+01      -1.489057823543e-01      -2.585429475550e+01      -1.854298721295e+01       4.044161101397e-02       4.053071121282e-02      -8.427201765881e-05      -1.463285276082e-03       6.026876020306e-06      -4.492644727637e-02      -5.350150571252e-02       1.218573886464e-01       4.406674291676e-03      -5.826965347285e-02                     -nan                     -nan       5.453123531846e-02 
       2.110414392950e-01       1.904161760289e+00       1.453350007495e+00      -3.153924278972e+01      -1.909905811416e-01      -2.635666821404e+01      -1.886658758666e+01       3.850069492997e-02       3.849452502673e-02      -3.754745889917e-05      -1.474722588194e-03       7.925603589394e-06       1.771652101557e-02       7.385464509740e-03       1.240964084744e-01       3.001644838786e-03      -7.137613114995e-03                     -nan                     -nan       7.433547189189e-02 
       2.180990124927e-01       1.417048406103e+00       1.141957130282e+00      -3.219106665529e+01      -1.907552105853e-01      -2.695501616773e+01      -1.937996768312e+01       3.701197721389e-02       3.693604132899e-02      -5.693968108620e-07      -9.348522407452e-04       6.608797504154e-06       7.723416041885e-02       6.947014088635e-02       1.263426171506e-01      -2.376995711605e-03       4.908786847049e-02                     -nan                     -nan       9.311373887988e-02 
       2.253929036404e-01       3.091409481617e-01       3.202798703070e-01      -3.284575848018e+01      -1.410740864263e-01      -2.763593856127e+01      -2.004819914404e+01       3.584777111628e-02       3.574958495963e-02       1.543875303803e-05      -2.776076365659e-05       2.447016417876e-06       1.089979759011e-01       1.078983591113e-01       1.286736794845e-01      -4.844049508119e-03       8.865428599592e-02                     -nan                     -nan       1.043867972678e-01 
       2.329314042581e-01      -9.918250931765e-01      -7.018123501420e-01      -3.350475039548e+01      -1.015045184395e-01      -2.835196735214e+01      -2.077437397749e+01       3.479513071894e-02       3.471062951285e-02       5.952082382437e-06       9.574438690586e-04      -2.949152395613e-06       9.588080862954e-02       1.033107696596e-01       1.311447872826e-01      -6.747510382230e-04       9.296952482114e-02                     -nan                     -nan       1.032842278702e-01 
       2.407233446279e-01      -1.923687570534e+00      -1.489657576725e+00      -3.416985090148e+01      -1.220970948626e-01      -2.903634896381e+01      -2.142473682193e+01       3.362497352009e-02       3.357291618785e-02      -2.482293097499e-05       1.638569683550e-03      -7.276603842343e-06       3.861970863172e-02       5.267731857060e-02       1.337622880678e-01       4.530634617947e-03       5.627948737086e-02       1.602848206113e-01       3.410649976225e-02       8.886638835065e-02 
       2.487781985823e-01      -2.035470228469e+00      -1.667787175289e+00      -3.484249259492e+01      -1.661548608001e-01      -2.963131122702e+01      -2.188025154450e+01       3.218017351345e-02       3.217662163631e-02      -6.309393561905e-05       1.630822367503e-03      -8.527120441770e-06      -3.981169444687e-02      -2.478466749906e-02       1.364770771660e-01       2.611144153836e-03      -8.150626227624e-03                     -nan                     -nan       6.653186187118e-02 
       2.571062046854e-01      -1.238221238022e+00      -1.121615700498e+00      -3.552301659852e+01      -1.557246766305e-01      -3.011914225746e+01      -2.210484477523e+01       3.045764963216e-02       3.051219156366e-02      -8.908426914259e-05       8.200441785864e-04      -6.000958136802e-06      -1.009702161294e-01      -9.218131389101e-02       1.392032848714e-01      -4.191695734822e-03      -7.037770298510e-02                     -nan                     -nan       4.799142980190e-02 
       2.657185065082e-01       8.319933159216e-02      -1.061464546165e-01      -3.621049954149e+01      -9.621960209546e-02      -3.053912040710e+01      -2.218979384319e+01       2.862878055254e-02       2.871725455538e-02      -8.745346417449e-05      -3.825021930630e-04      -8.541343857420e-07      -1.092328172450e-01      -1.115422116709e-01       1.418569858612e-01      -4.804321521314e-03      -9.663841674067e-02                     -nan                     -nan       4.572702028290e-02 
       2.746273154496e-01       1.209838959235e+00       8.341138552971e-01      -3.690315168228e+01      -7.877211700019e-02      -3.097526980489e+01      -2.232256106606e+01       2.695260885251e-02       2.701584735402e-02      -5.894751007059e-05      -1.208897730612e-03       4.199999619824e-06      -5.441104332491e-02      -6.667572829012e-02       1.443986253198e-01       2.358149149349e-03      -6.869566770592e-02                     -nan                     -nan       6.364769978126e-02 
       2.838461005488e-01       1.472157319461e+00       1.145591679844e+00      -3.759940790353e+01      -1.234974361498e-01      -3.151322816586e+01      -2.267592496398e+01       2.561685482234e-02       2.561229791445e-02      -2.159451278895e-05      -1.137216049134e-03       6.187138494896e-06       3.530786934719e-02       2.094476709347e-02       1.468611300978e-01       4.431209329133e-03       9.344432453008e-04                     -nan                     -nan       9.220454887023e-02 
       2.933898110478e-01       6.932868618575e-01       6.212003374034e-01      -3.829897902469e+01      -1.329729062077e-01      -3.218528152650e+01      -2.329115526160e+01       2.462163151225e-02       2.456728446734e-02       2.024765639926e-06      -3.051417979361e-04       3.770684364857e-06       1.034426969234e-01       9.759259148835e-02       1.493407241268e-01      -2.719166747299e-03       7.033044777450e-02                     -nan                     -nan       1.141094049947e-01 
       3.032751391992e-01      -6.099532962193e-01      -4.004151129652e-01      -3.900310623875e+01      -8.001535480768e-02      -3.293928073673e+01      -2.404386746156e+01       2.379168184939e-02       2.373813792799e-02      -1.467533100533e-07       7.044684832962e-04      -1.458036380883e-06       9.986444745817e-02       1.085537254494e-01       1.519404365800e-01      -4.188083290579e-03       9.154409559191e-02                     -nan                     -nan       1.158223130092e-01 
       3.135208331363e-01      -1.498923941478e+00      -1.193945255217e+00      -3.971394066429e+01      -7.317461433322e-02      -3.366310525134e+01      -2.471296120954e+01       2.289331365904e-02       2.287058477542e-02      -2.389452871698e-05       1.273062024429e-03      -5.707980321127e-06       2.141668199863e-02       4.019242415846e-02       1.546965806511e-01       3.644278166391e-03       4.574194987331e-02       1.465921435904e-01       3.244561152556e-02       9.579344582394e-02 
       3.241480727269e-01      -1.284422807379e+00      -1.150336055186e+00      -4.043335538795e+01      -1.194242990437e-01      -3.426266190831e+01      -2.511926761934e+01       2.178054742548e-02       2.179504500703e-02      -5.094672137766e-05       9.519388364528e-04      -5.740181198053e-06      -7.446962721280e-02      -5.912945197847e-02       1.575478493139e-01       2.461273296833e-03      -3.521401010695e-02       1.714370658011e-02       4.859820415682e-03       6.788696151838e-02 
       3.351809255536e-01      -1.398454556761e-01      -2.996133852361e-01      -4.116181950205e+01      -9.556919242468e-02      -3.474306266688e+01      -2.528064228749e+01       2.050542002782e-02       2.054945132855e-02      -5.821693843904e-05      -1.309893582877e-04      -1.584114622546e-06      -1.066074048921e-01      -1.070573675397e-01       1.603807345483e-01      -5.596083131848e-03      -8.540788680297e-02      -1.221774856804e-01      -2.606158826108e-02       5.700063776395e-02 
       3.466469059490e-01       9.284876900428e-01       6.195949363172e-01      -4.189833291077e+01      -5.064198558903e-02      -3.521949038313e+01      -2.544899639093e+01       1.929474065085e-02       1.932924996599e-02      -3.805227172955e-05      -9.595425769903e-04       3.170463025385e-06      -4.128632550107e-02      -5.651136415317e-02       1.631202922824e-01       2.066052914320e-04      -5.835812303415e-02      -1.510450088947e-01      -3.369444584870e-02       7.752273884570e-02 
       3.585776680599e-01       9.235265608162e-01       7.546159756576e-01      -4.264202343833e+01      -9.210496645128e-02      -3.582515028503e+01      -2.589446179112e+01       1.834190898560e-02       1.832925266385e-02      -1.075475136433e-05      -6.412473746610e-04       4.143896208594e-06       6.305328831109e-02       4.927903666447e-02       1.657994716373e-01       4.688968510299e-03       2.328515228293e-02      -3.951226038645e-02      -1.004953377523e-02       1.113298568795e-01 
       3.710098752686e-01      -1.216012851125e-01      -1.341511356067e-02      -4.339352101946e+01      -9.032590028127e-02      -3.657924499877e+01      -2.661125454524e+01       1.760736055103e-02       1.757234839723e-02      -3.092325954758e-06       3.441386677484e-04       3.973318761219e-07       9.845705487867e-02       1.028444998066e-01       1.685401583336e-01      -4.720384045160e-03       7.750136146820e-02       1.043714813243e-01       2.234703070757e-02       1.241926955122e-01 
       3.839863045677e-01      -1.040432957863e+00      -8.371965545461e-01      -4.415540320863e+01      -4.445803223693e-02      -3.735085050646e+01      -2.731551046981e+01       1.687777539172e-02       1.686435563164e-02      -1.833195339559e-05       9.012970274745e-04      -3.859865320094e-06       2.162477728741e-02       4.164074969678e-02       1.714399362010e-01       3.280074219158e-04       4.358999054500e-02       1.272246245091e-01       2.909545325348e-02       1.049247108520e-01 
       3.975572682024e-01      -7.604041860300e-01      -7.615264785165e-01      -4.493062676354e+01      -8.805705695456e-02      -3.799241315981e+01      -2.774135210749e+01       1.599596567263e-02       1.600855637433e-02      -3.669430615752e-05       5.094269662905e-04      -3.611752218823e-06      -7.813223787930e-02      -6.496859989516e-02       1.744613329058e-01       3.594565442221e-03      -3.992156611931e-02       2.446410961198e-03       2.072234017431e-03       7.619264781375e-02 
       4.117824701210e-01       3.197210327344e-01       8.683204321383e-02      -4.572076320544e+01      -6.357953070354e-02      -3.852516994098e+01      -2.795104936906e+01       1.502303749076e-02       1.504679459130e-02      -3.462388051004e-05      -4.574236982461e-04       5.684592371661e-07      -7.033029114644e-02      -7.952605723994e-02       1.774794296578e-01      -5.781156022870e-03      -6.639875381341e-02      -1.139001791639e-01      -2.534591790659e-02       7.662410940462e-02 
       4.267334681518e-01       6.951412882698e-01       5.319877928786e-01      -4.652607453542e+01      -4.685711555677e-02      -3.913405418399e+01      -2.833090176004e+01       1.417582183162e-02       1.417728118478e-02      -1.417738301588e-05      -5.714790392438e-04       2.902780205566e-06       3.619237246218e-02       2.053516403603e-02       1.804472989637e-01       4.599745403905e-03       1.060687451051e-03      -6.572205795350e-02      -1.636282210913e-02       1.112308949539e-01 
       4.424969955246e-01      -1.338855990442e-01      -4.602257209670e-02      -4.734800233442e+01      -8.058420894458e-02      -3.991766670720e+01      -2.903820043842e+01       1.351269356393e-02       1.349257427140e-02      -6.853761147096e-06       3.179343723933e-04       1.295082216872e-07       7.823494550521e-02       8.376837345143e-02       1.834706595924e-01      -2.759689484002e-03       5.995566931665e-02       7.149700828160e-02       1.525520750465e-02       1.268478342756e-01 
       4.591795266521e-01      -7.371268569948e-01      -6.504811768063e-01      -4.819067667884e+01      -3.234578870338e-02      -4.072292141492e+01      -2.971555358372e+01       1.284441736839e-02       1.284295487539e-02      -1.946452822978e-05       5.823524864948e-04      -2.940082863538e-06      -1.434076121067e-02       5.438836511402e-03       1.866734613084e-01       8.391133539853e-04       1.402168149068e-02       7.621615340538e-02       1.870508027166e-02       1.026442767614e-01 
       4.769136862524e-01      -7.679787215379e-02      -2.327587423566e-01      -4.905914552310e+01      -7.590770068468e-02      -4.138935150880e+01      -3.009789458539e+01       1.206181805906e-02       1.207307792496e-02      -2.644841186248e-05      -5.747844967977e-05      -8.728478445983e-07      -6.982735689093e-02      -7.006061081282e-02       1.900073695148e-01      -3.011236822548e-04      -5.047040638468e-02      -5.087805356740e-02      -1.050499226765e-02       8.549782519447e-02 
       4.958674609555e-01       4.502237365081e-01       3.070042715343e-01      -4.995729220479e+01      -2.713145008317e-02      -4.206162706007e+01      -3.049575085541e+01       1.130360185348e-02       1.130721679878e-02      -1.390849921910e-05      -4.139060411748e-04       1.781588498015e-06       2.074905034032e-02       6.284868420829e-03       1.933664593314e-01       3.104861358918e-04      -6.540273866485e-03      -5.825561891096e-02      -1.485732446593e-02       1.133569186753e-01 
       5.162577987624e-01      -2.230414527371e-01      -1.554620449638e-01      -5.088973421726e+01      -6.743812934095e-02      -4.292024389281e+01      -3.123309544065e+01       1.068054053378e-02       1.066977817350e-02      -9.242304323735e-06       3.347983182746e-04      -4.525386267408e-07       5.003633471594e-02       5.948842368873e-02       1.968313197101e-01      -2.075124554586e-03       4.232308702652e-02       5.505390763813e-02       1.208823006699e-02       1.263253867974e-01 
       5.383713133218e-01      -3.419070307383e-01      -3.970262521056e-01      -5.186508895302e+01      -3.204801415423e-02      -4.378033263050e+01      -3.187335668723e+01       1.002412221016e-02       1.002883870065e-02      -1.840782837074e-05       1.916643723856e-04      -1.642366945474e-06      -4.479001381567e-02      -3.325472593663e-02       2.005394417464e-01       4.486784110084e-03      -1.829743780649e-02       1.461223822089e-02       5.092938695318e-03       1.008620102150e-01 
       5.625969453813e-01       2.631879083529e-01       1.234881207524e-01      -5.289448566669e+01      -3.540768521191e-02      -4.456626470225e+01      -3.234701355074e+01       9.315720092516e-03       9.319087050573e-03      -1.375888651570e-05      -2.656821039793e-04       9.157261541983e-07       6.607586034104e-04      -1.124270650062e-02       2.044259925523e-01      -5.517325857257e-03      -1.504626792533e-02      -4.763831076790e-02      -1.201859353081e-02       1.129665725001e-01 
       5.894796669082e-01      -2.070340686709e-01      -1.803098956081e-01      -5.399116106708e+01      -5.778897559283e-02      -4.553839256564e+01      -3.313199220820e+01       8.691417865764e-03       8.686019132751e-03      -9.816943490705e-06       2.711492366204e-04      -5.718837273898e-07       2.653745621186e-02       3.722114088855e-02       2.085261726484e-01      -8.223631899588e-04       2.596060964868e-02       3.715254320033e-02       8.457025340876e-03       1.260882186634e-01 
       6.198131882757e-01      -6.956928692043e-03      -1.315310673971e-01      -5.517626035582e+01      -4.503149248527e-02      -4.652967061100e+01      -3.381854267967e+01       8.025142659549e-03       8.028249403143e-03      -1.374840854059e-05      -5.121082981664e-05      -2.774120284313e-07      -3.070823140402e-02      -3.212642913773e-02       2.130156721426e-01       4.812699502629e-03      -2.273146189637e-02      -2.055561799901e-02      -4.057163494217e-03       1.108154266476e-01 
       6.548094466089e-01      -7.493308367025e-02      -8.918441300463e-02      -5.648074819424e+01      -3.547588650530e-02      -4.762259368265e+01      -3.462269157491e+01       7.361156264570e-03       7.358681388061e-03      -8.508771935206e-06       1.156902091664e-04      -1.239662258569e-07       2.433277850198e-02       2.950377475570e-02       2.179115493272e-01       5.542804324471e-03       1.774817734212e-02       1.490801436401e-02       2.822877223496e-03       1.309838614665e-01 
       6.964300593122e-01       3.930814221564e-02      -7.002538280647e-02      -5.795307263421e+01      -4.226346447554e-02      -4.886063146440e+01      -3.550463854041e+01       6.673792904058e-03       6.674740704377e-03      -1.015241737909e-05      -4.779460441113e-05       4.150411360379e-08      -9.961912839856e-03      -1.383725080862e-02       2.234705170377e-01       3.636659484056e-03      -1.133900877030e-02      -1.649421368970e-02      -3.862630754581e-03       1.225370588355e-01 
       7.480862478278e-01      -8.725938191893e-02      -1.620903699031e-01      -5.967418495336e+01      -2.593811057968e-02      -5.032584818487e+01      -3.658802595348e+01       5.960669710953e-03       5.961218895805e-03      -9.226757475984e-06       5.243364975921e-05      -4.185041497790e-07      -1.177763144755e-02      -5.780472568926e-03       2.299496849880e-01      -5.680675559237e-03      -3.944916289286e-03       4.689417053582e-03       1.822329724420e-03       1.253830700284e-01 
       8.162360797327e-01      -6.071571227979e-02      -1.358865834350e-01      -6.178659348675e+01      -3.577371139338e-02      -5.210231713618e+01      -3.787576892141e+01       5.183270825723e-03       5.183115616746e-03      -7.725827510514e-06       6.037906996397e-05      -2.717267224689e-07      -6.239341524760e-03      -1.187449075020e-03       2.379090258644e-01      -3.182746100483e-03      -1.637817340603e-03       3.237370054431e-03       1.198226623045e-03       1.317674215041e-01 
       9.141587234185e-01      -1.285306411843e-02      -9.620636445989e-02      -6.455404310254e+01      -1.762248308585e-02      -5.442881445090e+01      -3.955663507289e+01       4.315842701019e-03       4.315969534272e-03      -6.076417802340e-06       3.712218705178e-06      -6.836919299563e-08       1.136883478523e-03       1.978612780270e-03       2.483381449434e-01       5.676384024929e-03      -3.970272582395e-04      -1.968134657991e-03      -5.984712236552e-04       1.406211381417e-01 
       1.068968311835e+00      -2.000822189994e-02      -1.056684376813e-01      -6.841690147191e+01      -2.340360810600e-02      -5.768636987250e+01      -4.192565226424e+01       3.345479353875e-03       3.345355825506e-03      -4.745533193306e-06       2.791224641374e-05      -8.261516292385e-08       5.651015712248e-04       3.231486652841e-03       2.628975448694e-01       4.336924816584e-03       3.252481344769e-04       9.066370391569e-05      -1.573454500254e-05       1.486299668506e-01 
